city,year,weekofyear,ndvi_avg,ndvi_median,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
-1,1993,8,0.221804767,0.2615857,0,296.7685714,296.8714286,292.3014286,300.1,294.6,21.5,76.21714286,13.82714286,2.771428571,25.7,7.3,32.2,20.6,5.5
-1,1993,9,0.151666675,0.1492,0,297.0142857,297.2428571,291.9114286,299.7,295.2,1.8,73.22571429,13.49428571,2.8,25.57142857,8.157142857,30,21.1,2.3
-1,1993,10,0.191358333,0.2087857,0,296.4257143,296.6428571,290.7757143,298.9,294.1,2.7,70.64571429,12.58285714,2.485714286,24.9,7.614285714,29.4,19.4,2.5
-1,1993,11,0.064901175,0.0653357,9.68,297.8557143,298.0142857,293.6928571,300.4,295.5,10.5,77.78428571,15.06428571,2.685714286,26.92857143,8.471428571,33.3,21.1,0.5
-1,1993,12,0.13115,0.14408215,27,297.5857143,297.6714286,293.2228571,299.8,296.3,13,76.84857143,14.64857143,2.257142857,26.14285714,7.528571429,31.1,20.6,12.8
-1,1993,13,0.116458333,0.1184143,0,297.34,297.4428571,293.8128571,299.4,295.7,20.27,80.79571429,15.2,2.142857143,26.88571429,7.628571429,32.8,22.2,4.1
-1,1993,14,0.146960333,0.1903667,7.49,297.7457143,297.8928571,293.7528571,300.1,296.2,14.2,78.56428571,15.16285714,2.357142857,27.2,7.714285714,32.8,21.1,4.6
-1,1993,15,0.0386125,0.043425,19.74,298.0128571,298,294.0657143,300.1,295.9,23.2,78.96142857,15.5,3.057142857,27.07142857,7.785714286,33.3,22.2,11.7
-1,1993,16,0.106689275,0.10725,114.85,297.5285714,297.7428571,294.0728571,300.1,294.5,63.49,81.27142857,15.48857143,2.771428571,25.87142857,7.442857143,31.1,21.7,8.4
-1,1993,17,0.116437323,0.1252286,33.35,298.5914286,298.6928571,295.1942857,300.4,297,34.3,81.65571429,16.59714286,2.471428571,27.48571429,8.385714286,32.8,22.2,28.3
-1,1993,18,0.106925,0.10440355,37.35,298.1528571,298.1857143,295.26,300.1,296.9,40.7,84.08142857,16.65857143,1.857142857,26.94285714,6.271428571,32.2,22.2,114.3
-1,1993,19,0.084891075,0.0900393,34.9,297.6714286,297.6928571,294.8471429,300.4,296.1,142.4,84.52142857,16.26714286,2.5,26.47142857,6,31.1,22.8,18.3
-1,1993,20,0.158220825,0.17805,14.84,298.6042857,298.7214286,295.3242857,301.2,296.4,55.67,82.43571429,16.85714286,2.214285714,28.22857143,7.228571429,33.9,23.3,4.6
-1,1993,21,0.059292858,0.057935715,78.17,299.3642857,299.3785714,296.6757143,301.8,297.6,100.2,85.39857143,18.18571429,2.271428571,28.94285714,7.228571429,33.9,23.3,32.1
-1,1993,22,0.106983925,0.11335,62.2,298.8442857,298.9142857,296.4514286,301.4,297.3,93.2,86.9,17.95142857,1.914285714,27.64285714,5.885714286,31.1,22.8,58.3
-1,1993,23,0.140952367,0.1484857,8.48,300.6585714,300.7357143,296.9785714,302.8,298.5,20.2,80.61571429,18.49142857,2.642857143,29.9,7.385714286,34.4,25,1.3
-1,1993,24,0.1729381,0.2193714,30.65,299.1842857,299.2642857,295.7428571,301,297.7,55.5,81.49285714,17.13,2.1,27.72857143,6.785714286,32.2,23.3,57.9
-1,1993,25,0.1199738,0.1371619,93.75,299.5214286,299.4928571,296.2942857,301.8,297.5,74,82.60857143,17.71285714,1.957142857,27.34285714,6.971428571,33.3,22.2,60.4
-1,1993,26,0.1775381,0.18380715,8.49,299.7042857,299.8428571,296.51,301.6,298.2,27.5,82.83285714,17.92285714,2,28.84285714,5.871428571,32.8,25,7.2
-1,1993,27,0.117554783,0.121138115,37.28,299.5671429,299.6285714,296.03,301.6,297.5,72.8,81.14857143,17.40714286,1.885714286,28.24285714,6.842857143,32.8,24.4,21
-1,1993,28,0.133315458,0.137695215,73.94,299.5842857,299.7071429,296.0557143,301.9,297.7,67.7,81.21571429,17.46,2.5,27.88571429,6.528571429,32.2,22.2,92.2
-1,1993,29,0.165489275,0.17459285,4.81,299.8914286,299.9642857,295.94,302,298.3,29.4,79.15,17.31714286,2.471428571,28.5,7.257142857,33.3,24.4,13
-1,1993,30,0.10877,0.114315,78.03,299.2371429,299.2642857,296.5928571,301.3,298,109,85.55142857,18.03428571,1.757142857,27.94285714,6,32.2,22.2,71.4
-1,1993,31,0.217893667,0.2467667,12.38,300.0628571,300.2642857,296.8571429,302,298.3,12.6,82.88285714,18.32714286,2.357142857,29.02857143,6.585714286,32.8,24.4,0.8
-1,1993,32,0.157414275,0.15467855,7.25,300.1214286,300.35,296.5614286,302,298.7,21.8,81.01285714,17.98857143,2.328571429,29.02857143,6.257142857,32.8,25,18.1
-1,1993,33,0.126730943,0.13009285,106.83,299.67,299.7714286,296.5128571,302.3,297.8,62.7,83.07571429,17.95285714,2.228571429,29.41428571,6.428571429,33.9,24.4,12.7
-1,1993,34,0.196146425,0.21324285,1.36,299.9185714,299.9857143,296.49,302.1,297.9,26.9,81.72714286,17.91714286,2.314285714,28.97142857,7.614285714,33.3,24.4,17.1
-1,1993,35,0.14269285,0.15450715,30.85,299.9757143,300.0357143,296.1071429,302,298.5,34.4,79.62857143,17.52714286,2.185714286,28.65714286,7.328571429,32.8,24.4,28.8
-1,1993,36,0.072958333,0.0642,43.26,299.7614286,299.8571429,296.1285714,302.6,298.2,42.1,80.68428571,17.56142857,2.171428571,28.42857143,7.885714286,32.8,23.3,43.4
-1,1993,37,0.15200715,0.15324285,14.42,299.6728571,299.7857143,296.2914286,301.9,298.3,50,81.79428571,17.70428571,1.942857143,28.6,7.371428571,32.8,23.9,23.1
-1,1993,38,0.0812735,0.09020535,71.36,300.0671429,300.1428571,296.4614286,302.4,298.2,57.9,80.90142857,17.95285714,2.685714286,28.15714286,6.928571429,32.8,23.3,8.7
-1,1993,39,0.063133333,0.06215,72.86,299.8857143,299.9428571,296.6514286,302.1,298.4,76,82.61,18.12,2.171428571,28.28571429,6.985714286,32.8,23.9,26.7
-1,1993,40,0.136425,0.1432857,27.62,299.5914286,299.6071429,296.6328571,301.1,298.2,55.36,83.84142857,18.10428571,1.671428571,28.01428571,7.5,33.3,23.3,16.8
-1,1993,41,0.143633925,0.15244285,8.01,299.9571429,300.0428571,296.4257143,301.8,298.7,35.8,81.10285714,17.86,1.942857143,28.4,6.985714286,32.2,24.4,27
-1,1993,42,0.099095233,0.1347,0,300.1814286,300.2428571,296.1685714,302.4,298,17,78.80714286,17.59285714,2.257142857,28.2,7.7,33.3,23.9,6.4
-1,1993,43,0.152691675,0.11565,70.07,299.7885714,299.7214286,296.1142857,301.5,298.1,57.6,80.39857143,17.55571429,1.957142857,28.07142857,7.142857143,32.8,23.9,25.4
-1,1993,44,0.158394467,0.1569,0,299.8857143,299.9214286,296.0071429,301.9,298.5,16.1,79.50428571,17.44142857,2.3,27.9,7.242857143,32.8,23.3,4.1
-1,1993,45,0.035620833,0.065891665,0,299.2285714,299.35,295.2985714,300.9,297.8,25.6,79.03714286,16.66285714,2.271428571,27.64285714,7.728571429,32.8,23.3,6.7
-1,1993,46,0.118516975,0.14244645,12.5,298.8457143,299.05,295.1885714,301,297.5,70.71,80.37714286,16.58,1.842857143,27.17142857,6.771428571,31.7,22.8,48.8
-1,1993,47,0.2048857,0.22092855,91.81,298.5714286,298.6785714,295.2557143,301.1,296.8,118.1,82.15428571,16.66142857,1.871428571,26.88571429,6.6,31.7,22.2,46.4
-1,1993,48,0.141130248,0.108377145,6.09,298.6271429,298.7214286,294.9657143,300.5,297.2,25.7,80.46571429,16.40142857,2.014285714,26.78571429,8.342857143,33.3,21.1,5.5
-1,1993,49,0.123033315,0.123033315,5.29,298.2185714,298.1928571,294.52,300.5,296.6,43.4,80.30285714,15.93285714,2.357142857,26.52857143,7.085714286,30.6,21.1,20.8
-1,1993,50,-0.027395243,0.006166665,14.82,298.5657143,298.5857143,294.16,300.8,296.2,28.6,76.85428571,15.57142857,2.457142857,26.22857143,7.857142857,31.1,21.1,7.7
-1,1993,51,0.03587679,0.02454643,42.62,298.2185714,298.3357143,294.2342857,301.2,296.1,33.6,78.82857143,15.65,2.557142857,26.04285714,6.828571429,31.7,21.7,37.6
-1,1994,52,0.039425896,0.040844643,5.25,298.5271429,298.7785714,294.4014286,301,296,3.4,78.01857143,15.78,2.442857143,26.97142857,8.2,32.8,21.7,0.3
-1,1994,1,0.042975003,0.057142855,12.6,298.1914286,298.2857143,293.5857143,300.1,296.3,19.5,75.74285714,14.95142857,2.057142857,25.5,6.742857143,29.4,21.1,41
-1,1994,2,0.1774,0.178975,0,297.59,297.6928571,293.7214286,299.6,296,19.4,79.15,15.09714286,2.214285714,25.45714286,7.271428571,29.4,21.1,13.4
-1,1994,3,0.1330619,0.14585715,0,297.9128571,297.9428571,293.37,299.7,296.2,16.4,75.98428571,14.77571429,2.114285714,25.08571429,7.428571429,30,20,26.6
-1,1994,4,0.084251175,0.12737855,0,297.5714286,297.7071429,293.5314286,299.2,296.3,19.04,78.38142857,14.93857143,2.328571429,25.32857143,7.042857143,29.4,20.6,9.7
-1,1994,5,0.226414275,0.21782855,0,297.5885714,297.7142857,293.23,299.8,295.8,21.8,76.82571429,14.63428571,2.2,25.78571429,7.1,30,20.6,3.6
-1,1994,6,0.08779375,0.0825,0,297.5157143,297.5714286,292.8528571,299.2,295.9,11.5,75.31,14.28857143,1.742857143,25.25714286,7.528571429,29.4,21.1,9.1
-1,1994,7,0.2839875,0.2654,0,297.7742857,297.9428571,292.5771429,299.4,295.5,7.2,72.88571429,14.02,2.285714286,25.7,7.157142857,30.6,21.1,9.7
-1,1994,8,0.10142062,0.09243333,0,297.4557143,297.5642857,292.6728571,299.3,296.1,11.5,74.78857143,14.15714286,2.357142857,25.74285714,8.571428571,30.6,20.6,7.9
-1,1994,9,0.157277767,0.1530833,0,297.2357143,297.3357143,293.1285714,300.1,295.4,16.7,77.91571429,14.55857143,2.5,25.31428571,8.542857143,30.6,20.6,16.2
-1,1994,10,0.106732148,0.10815,7.15,297.2685714,297.4071429,293.8871429,299.5,295.5,18.7,81.51857143,15.25857143,2.442857143,25.88571429,7.057142857,31.1,21.7,15.8
-1,1994,11,0.108470825,0.143675,0,297.5014286,297.6714286,292.8642857,299.8,295.6,6.69,75.43571429,14.33428571,2.571428571,25.84285714,7.957142857,31.1,21.1,16.8
-1,1994,12,0.107860725,0.1187131,0,298.0142857,298.2142857,293.1757143,300.5,295.5,2.9,74.64714286,14.61714286,3.657142857,26.72857143,9.914285714,32.8,20.6,0
-1,1994,13,0.126030375,0.12328575,46.62,298.2814286,298.4642857,293.5328571,300.1,296.8,6.66,75.08285714,14.94571429,2.471428571,26.7,8.342857143,33.3,21.1,1
-1,1994,14,0.103722633,0.1135143,0,298.12,298.3142857,293.1514286,300,296.8,4.4,73.95142857,14.54714286,2.4,26.42857143,7.771428571,31.1,21.7,2.3
-1,1994,15,0.160067875,0.15979645,0,297.5371429,297.6214286,293.7342857,299.6,296,37,79.51714286,15.14714286,2.1,25.97142857,6.714285714,30,21.1,16.7
-1,1994,16,0.16414285,0.16414285,0,297.5414286,297.7357143,292.8528571,299.6,296.3,16.6,75.24714286,14.29428571,2.128571429,25.97142857,6.4,30,22.2,28.7
-1,1994,17,0.074339883,0.087108335,0,298.3242857,298.4928571,293.4557143,300.9,296.8,4.9,74.51571429,14.88142857,2.614285714,26.67142857,7.785714286,31.7,22.2,13.2
-1,1994,18,0.1108768,0.10694645,68,298.9271429,299.0928571,295.2357143,301.1,297,14.1,80.35285714,16.62142857,2.671428571,27.75714286,7.7,33.3,22.8,10.5
-1,1994,19,0.10783215,0.10870715,10.46,298.5571429,298.7,294.9242857,300.5,297.2,21.1,80.46285714,16.28,1.942857143,27.41428571,6.457142857,31.7,23.9,3.3
-1,1994,20,0.106242875,0.1175143,16.5,298.4742857,298.55,295.3842857,300.6,297.3,28.9,83.13571429,16.76714286,1.814285714,27.71428571,8.1,33.3,22.8,29.3
-1,1994,21,0.161126775,0.1631357,17.52,299.9414286,300.2285714,296.0642857,302.3,297.7,7.9,79.50285714,17.48714286,2.885714286,29.1,7.071428571,33.9,24.4,6.9
-1,1994,22,0.1532143,0.15115715,6.59,299.5971429,299.7785714,295.3428571,301.7,297.8,16.7,77.66428571,16.71285714,2.357142857,28.57142857,7.314285714,33.3,23.3,1.6
-1,1994,23,0.067314288,0.065332145,42.53,299.3271429,299.5357143,295.6428571,301.3,298,21.5,80.38285714,17.01571429,2.471428571,28.22857143,7.628571429,32.8,23.3,67.3
-1,1994,24,0.115508733,0.1592833,13.82,299.6057143,299.8,295.4914286,301.6,298.3,3.7,78.29285714,16.83142857,2.4,28.32857143,6.771428571,32.8,24.4,5.4
-1,1994,25,0.0719268,0.09044645,38.34,299.5,299.6357143,295.4628571,302.2,298,26.51,78.70428571,16.83714286,2.042857143,28.07142857,6.6,32.8,23.9,23.4
-1,1994,26,0.130379775,0.1243417,12.67,299.8614286,300.0071429,295.8528571,302.3,298,22.9,79.02714286,17.22857143,2.642857143,28.4,6.757142857,32.8,23.9,10.2
-1,1994,27,0.1672899,0.16940835,15.39,299.1257143,299.1785714,295.1542857,301.5,297.9,54.83,78.80571429,16.47857143,1.642857143,27.92857143,6.828571429,32.2,23.9,19.5
-1,1994,28,0.182226775,0.18262855,9.77,299.4814286,299.65,295.1685714,301.5,297.9,18.52,77.30285714,16.50285714,2.128571429,28.17142857,6.014285714,32.2,23.9,28.7
-1,1994,29,0.136913125,0.1554548,43.28,299.9328571,300.1,295.5628571,301.7,297.8,9.9,77.10285714,16.88285714,2.342857143,28.25714286,6.528571429,32.8,23.9,9.8
-1,1994,30,0.20985715,0.1953143,2.79,299.9771429,300.1285714,295.2371429,301.5,298.5,3.3,75.43571429,16.58,2.457142857,28.51428571,7.228571429,33.3,24.4,1
-1,1994,31,0.139509533,0.1311,26.96,299.5757143,299.6357143,295.3628571,301.7,297.4,22.9,77.79571429,16.70857143,2.214285714,28.25714286,6.985714286,33.3,23.9,48.5
-1,1994,32,0.022491668,0.03665,30.03,299.5185714,299.6785714,295.4657143,301.5,297.9,12.5,78.58428571,16.83142857,2.357142857,28.38571429,7.785714286,33.3,23.9,3.6
-1,1994,33,0.112233343,0.121641685,17.77,300.01,300.1285714,295.4871429,302.2,298.3,16.6,76.43714286,16.86428571,2.514285714,28.51428571,6.771428571,33.3,24.4,20.4
-1,1994,34,0.164002675,0.1665643,3.24,300.3642857,300.5357143,295.9314286,302.7,298.5,11.56,76.92,17.33857143,2.642857143,28.57142857,6.7,32.8,24.4,4.3
-1,1994,35,0.14624285,0.17466785,59.91,300.3928571,300.5357143,296.2957143,302.7,298.7,20.24,78.48285714,17.70571429,2.528571429,29.42857143,6.885714286,33.9,25.6,11
-1,1994,36,0.165433025,0.1620982,19.45,300.0742857,300.1785714,296.1314286,302.4,297.6,28.3,79.13857143,17.52142857,2.642857143,29.28571429,6.357142857,33.3,24.4,14.4
-1,1994,37,0.1442125,0.1442125,61.11,299.9514286,300.0571429,295.9071429,302.2,298.2,70.4,78.75,17.30571429,2.457142857,28.55714286,6.9,34.4,23.9,50.8
-1,1994,38,0.159460425,0.1746146,39.22,299.8857143,300.0357143,295.9614286,302.3,298.1,50.7,79.31428571,17.35428571,1.985714286,28.37142857,6.185714286,32.2,24.4,34.3
-1,1994,39,0.159460425,0.1746146,55.88,299.5085714,299.6428571,295.8214286,301.8,297.7,45.2,80.37285714,17.24857143,2.6,28.01428571,6.7,33.9,23.3,31.5
-1,1994,40,0.159460425,0.1746146,0.63,300.3771429,300.5,295.3628571,302.5,298.7,2.8,74.11714286,16.74428571,2.628571429,28.71428571,6.9,34.4,24.4,8.2
-1,1994,41,0.159460425,0.1746146,16.7,299.6385714,299.6214286,295.4814286,302.9,297.8,40.8,78.22571429,16.9,2.728571429,28.32857143,7.657142857,35,23.9,39.2
-1,1994,42,0.159460425,0.1746146,75.57,300.2385714,300.4,295.6857143,303,298.3,15.81,76.34857143,17.12428571,3.028571429,28.57142857,7.442857143,35,23.9,5.4
-1,1994,43,0.159460425,0.1746146,111.52,298.8114286,298.8571429,296.1714286,300.5,297.5,64.85,85.41714286,17.64142857,1.657142857,27.67142857,7.271428571,32.8,23.3,39.2
-1,1994,44,0.159460425,0.1746146,5.41,299.8671429,300.05,295.8457143,301.9,298.3,15.6,78.68571429,17.26428571,2.328571429,28.15714286,6.842857143,32.2,24.4,1.9
-1,1994,45,0.159460425,0.1746146,32.26,299.2971429,299.1285714,295.58,301.5,297.2,36.6,80.09571429,16.98428571,2.228571429,27.31428571,6.928571429,31.7,22.2,54.5
-1,1994,46,0.159460425,0.1746146,32.17,299.1985714,299.3,296.1742857,302.2,297.5,47.5,83.58428571,17.64428571,1.771428571,27.28571429,7.314285714,32.8,22.2,47.5
-1,1994,47,0.159460425,0.1746146,11.16,299.4228571,299.4571429,296.3771429,301.9,297.6,23.7,83.50285714,17.84857143,2.4,27.85714286,7.6,33.9,23.3,49.3
-1,1994,48,0.159460425,0.1746146,17.52,298.8514286,298.85,294.8128571,300.7,296.3,27.4,78.56,16.17857143,2.1,26.88571429,7.571428571,31.7,21.1,35.9
-1,1994,49,0.159460425,0.1746146,45.95,297.8085714,297.95,295.2042857,299.4,296.6,106.09,85.57,16.58,1.5,26.37142857,6.185714286,30,22.2,58.2
-1,1994,50,0.159460425,0.1746146,0,298.6242857,298.7428571,293.9385714,300.5,297.2,16.5,75.45571429,15.32714286,2.285714286,26.58571429,7.471428571,31.7,21.7,7.4
-1,1994,51,0.159460425,0.1746146,0,298.5814286,298.6928571,294.2114286,300.6,296.9,12.2,76.91428571,15.59571429,2.728571429,26.64285714,8.185714286,31.7,22.2,12.9
-1,1995,52,0.17470835,0.2050167,71.43,298.8385714,299.1071429,295.6742857,301.5,296.7,30.4,82.86714286,17.06714286,3.271428571,27.31428571,8.742857143,32.8,22.2,9.2
-1,1995,1,0.247441975,0.24090895,0,297.33,297.4,292.7342857,300.1,294.7,12.5,75.83857143,14.25,2.371428571,25.7,7.685714286,31.7,20,40.4
-1,1995,2,0.162939667,0.1716143,0,298.2842857,298.45,293.3085714,299.9,296.8,3.59,74.04714286,14.69857143,2.357142857,25.77142857,7.685714286,30,21.7,10.5
-1,1995,3,0.071607125,0.08817855,37.99,296.5842857,296.7071429,292.83,299.1,295,32.88,79.55285714,14.28142857,1.785714286,24.75714286,7.114285714,28.9,20,29
-1,1995,4,0.1224625,0.1304357,0,297.5928571,298.0142857,293.5328571,300.5,295,6.2,78.33,14.94714286,3.628571429,26.12857143,9.042857143,32.8,20.6,9.9
-1,1995,5,0.190700967,0.2099429,0,297.35,297.65,293.91,300.2,295.6,43.3,81.40428571,15.27428571,2.157142857,25.5,7.285714286,31.7,21.1,26.9
-1,1995,6,0.109482433,0.11535535,0,297.8557143,298.0142857,293.0257143,300.5,295.2,3.6,74.65571429,14.46,3.8,26.08571429,9.614285714,32.8,20,0
-1,1995,7,0.149680967,0.1753143,0,298.2214286,298.4642857,293.8828571,300.5,295.8,10.07,77.02142857,15.22714286,2.814285714,26.62857143,8.657142857,32.2,20.6,2.8
-1,1995,8,0.096448818,0.09775715,0,297.5085714,297.5142857,293.1328571,299.4,295.9,29.08,76.63428571,14.53,1.971428571,25.92857143,7.285714286,31.7,21.7,29.5
-1,1995,9,0.09377,0.091755,0,297.1757143,297.2571429,293.4442857,299.5,295.4,50.73,79.81714286,14.85285714,2.428571429,25.24285714,8.4,30.6,20,51.7
-1,1995,10,0.1484384,0.16384645,0,297.0814286,297.2785714,293.8114286,299.4,295.2,36.42,82.05285714,15.19142857,2.071428571,25.5,7.057142857,30,21.1,16.9
-1,1995,11,0.1222274,0.13013335,19.43,297.11,297.0857143,292.8214286,299.6,294.6,18.6,77.02,14.30428571,2.057142857,25.25714286,6.757142857,31.7,21.1,16.5
-1,1995,12,0.1799494,0.21954165,0,296.48,296.7071429,290.6314286,300.4,294,6.7,69.86142857,12.48142857,3.3,24.62857143,8.414285714,31.7,18.9,2.3
-1,1995,13,0.252200525,0.2523625,0,296.8871429,297.0428571,290.3785714,300,293.5,4.6,67.36428571,12.33142857,4,25.24285714,7.757142857,30,20,4.1
-1,1995,14,0.2502,0.2494,0,297.6657143,297.9214286,292.5557143,300.9,294.6,0,73.4,14.12285714,3.614285714,25.97142857,8.957142857,32.8,19.4,0
-1,1995,15,0.1186024,0.1489429,5.43,298.56,298.7428571,294.3385714,300.6,296.9,2.1,77.60571429,15.73571429,2.828571429,27.28571429,7.785714286,32.8,22.8,0
-1,1995,16,0.17779285,0.17465715,6.44,297.83,298.0071429,293.5542857,300.2,296,19.6,77.32142857,15.01,2.614285714,26.65714286,7.3,32.8,21.1,72
-1,1995,17,0.171491975,0.1686625,0,297.5114286,297.6857143,292.1,300.2,295.8,2.7,71.93714286,13.69,2.657142857,26.32857143,6.657142857,31.1,21.7,1
-1,1995,18,0.174871433,0.1579714,20.96,298.7885714,299.0714286,294.2028571,301.6,297.3,4.1,76.07285714,15.61714286,2.942857143,27.84285714,9.142857143,34.4,22.2,2.8
-1,1995,19,0.156226775,0.15716785,9.01,299.1314286,299.3571429,295.4285714,301.8,297,9,80.26142857,16.82285714,3,27.77142857,7.3,34.4,22.8,29.7
-1,1995,20,0.114957425,0.1285482,119.62,298.9957143,299.0857143,295.3985714,301.7,297.1,17.4,80.86571429,16.78857143,2.857142857,26.91428571,6.271428571,31.1,21.7,101.6
-1,1995,21,0.166608325,0.19698095,204.62,299.4542857,299.5785714,295.9942857,301.7,297.3,17.3,81.44714286,17.41285714,2.328571429,27.22857143,7.342857143,31.7,22.2,97.5
-1,1995,22,0.151080933,0.1095714,178.89,299.6028571,299.6071429,295.9928571,302,298.1,20.33,80.72714286,17.41142857,1.957142857,27.7,7.328571429,33.3,23.3,9.1
-1,1995,23,0.165316075,0.183425,106.04,298.6885714,298.65,295.8271429,300.2,297.5,86.8,84.34571429,17.21714286,1.642857143,27.3,7.142857143,31.1,22.8,35.5
-1,1995,24,0.1267375,0.12276785,20.16,299.8285714,299.9,295.8928571,301.4,298.4,16.57,79.13714286,17.29571429,2.314285714,27.77142857,7.471428571,32.8,22.8,43.5
-1,1995,25,0.212691075,0.2186857,26.56,300.1157143,300.1428571,296.6257143,302.3,298.2,35.24,81.34,18.05285714,2,28.84285714,7.371428571,33.3,24.4,10.5
-1,1995,26,0.2375869,0.23658095,2.04,300.68,300.8071429,296.7414286,302.7,298.7,13.7,79.38,18.20714286,2.757142857,29.21428571,6.342857143,33.9,24.4,15.8
-1,1995,27,0.269825,0.26647145,41.18,301.0071429,301.0928571,296.1457143,303.2,298.6,9.22,75.06571429,17.56571429,3.042857143,29.65714286,7.828571429,34.4,25,16
-1,1995,28,0.211590467,0.2196714,25.89,299.9442857,299.9785714,296.5828571,302,298.5,60.59,81.96,18.01285714,1.957142857,29.28571429,7.6,34.4,24.4,21.4
-1,1995,29,0.136826775,0.1365357,36.58,300.4014286,300.6642857,296.8485714,302.8,299,38.3,81.09,18.35428571,2.728571429,29.22857143,7.3,33.9,25,30.6
-1,1995,30,0.138742867,0.1322286,101.64,299.9885714,299.9571429,297.2442857,302.3,298.6,62.31,85.08857143,18.77714286,1.6,28.55714286,6.571428571,33.3,23.9,43.3
-1,1995,31,0.129845243,0.126576185,60.71,300,300,297.11,302.5,298.4,102.4,84.37571429,18.67285714,2.085714286,28.7,6.757142857,33.9,23.9,30.1
-1,1995,32,0.1146351,0.10617855,19.79,300.2628571,300.2857143,296.5585714,302.4,298.6,40.3,80.39714286,18.04285714,2.142857143,29,6.814285714,33.9,23.3,27.3
-1,1995,33,0.135373793,0.13442855,4.05,300.5542857,300.6857143,297.27,303.8,298.2,17.7,82.62571429,18.85714286,3.342857143,30.07142857,6.942857143,34.4,25.6,8.7
-1,1995,34,0.11729285,0.1227857,75.11,299.9528571,299.9857143,296.8871429,301.9,298.1,96.1,83.49142857,18.40428571,2.114285714,28.42857143,7.657142857,33.3,23.3,66
-1,1995,35,0.118585243,0.122463335,35.83,300.1742857,300.2428571,296.85,302.4,298.5,55.21,82.22571429,18.39714286,2.228571429,29.11428571,5.928571429,32.2,24.4,12.8
-1,1995,36,0.161451775,0.17677855,20.23,301.2185714,301.35,296.9942857,303.9,298.2,8.6,78.14571429,18.54571429,3.7,29.57142857,7.914285714,34.4,23.9,20.4
-1,1995,37,0.098571425,0.098,40.29,300.21,300.2,297.0514286,302.2,298.1,122.7,82.91142857,18.63,2.371428571,29.37142857,7.442857143,35,24.4,77.1
-1,1995,38,0.150466675,0.149825,121.4,300.0671429,300.1357143,296.9642857,302.5,298.3,82.5,83.31428571,18.52857143,2.442857143,29.58571429,6.914285714,35.6,25,71.2
-1,1995,39,0.095452383,0.09567143,36.72,300.1557143,300.2071429,296.7714286,301.8,298.7,11.6,81.85428571,18.25428571,1.9,29.95714286,7.285714286,34.4,25.6,13.3
-1,1995,40,0.19295,0.18072145,68.18,299.7814286,299.7285714,296.66,301.9,297.2,74.5,83.13571429,18.14571429,2.285714286,28.05714286,6.771428571,32.2,23.9,45.6
-1,1995,41,0.101641975,0.1141,45.63,299.54,299.5642857,296.6342857,301.4,298,53.98,84.20714286,18.13857143,1.814285714,28.38571429,6.928571429,32.2,24.4,19.1
-1,1995,42,0.08479269,0.09305143,55.67,299.7942857,299.8428571,296.1614286,301.8,297.8,40.8,80.66428571,17.62142857,2.028571429,27.84285714,7.171428571,33.9,23.3,39.1
